file name,total_blinks,blink duration (mean),blink duration (max),earlyStage_blinks,midStage_blinks,lateStage_blinks,inter-blink intervals (mean),inter-blink intervals (std),burst counts,mismatch Counts,blink ratio near switch,naturalness score,grid counts per blink (mean),Stress Score,Stress Group,Stage Type,different clusters
gaze_log_20250629_111811.csv,4,0.100274920463562,0.1106598377227783,1,1,2,9.620680014292398,9.397487121092286,0,38,0.0,0.0,4.0,78,High,late type,0
gaze_log_20250628_121612.csv,8,0.130372554063797,0.2083401679992675,2,1,5,8.555708544594902,4.575551747709189,0,94,0.125,0.125,4.5,45,Mid,late type,0
gaze_log_20250627_162819.csv,52,0.1195277113180894,0.5420701503753662,16,13,23,1.3712801980037317,0.8432421437889634,47,393,0.1153846153846153,0.011094674556213,2.1538461538461537,45,Mid,late type,2
gaze_log_20250627_141756.csv,3,0.1203966935475667,0.1386499404907226,0,1,2,11.25858509540558,5.869535088539124,0,18,0.0,0.0,4.666666666666667,74,High,late type,0
gaze_log_20250628_121941.csv,19,0.1175689195331774,0.276320219039917,6,5,8,3.330358889367845,1.3367409132396595,4,121,0.1578947368421052,0.1246537396121883,5.2105263157894735,59,Mid,late type,1
gaze_log_20250629_184203.csv,8,0.1115525066852569,0.1950099468231201,3,3,2,6.543765681130545,5.6296491762980905,2,64,0.375,0.28125,3.375,69,Mid,uniform,0
gaze_log_20250627_170012.csv,6,0.192086656888326,0.4025800228118896,1,1,4,10.923221969604493,7.850226090202787,0,35,0.0,0.0,3.6666666666666665,50,Mid,late type,0
gaze_log_20250628_165442.csv,22,0.1366005052219737,0.3611800670623779,4,10,8,2.756594294593448,3.339772204666355,14,87,0.1818181818181818,0.0661157024793388,3.636363636363636,61,Mid,,1
gaze_log_20250629_175205.csv,1,0.0972599983215332,0.0972599983215332,0,0,1,0.0,0.0,0,10,0.0,0.0,3.0,48,Mid,late type,0
gaze_log_20250629_111556.csv,28,0.1293738739831107,0.2782702445983886,13,6,9,2.5330837037828235,1.2412311232776527,14,113,0.1071428571428571,0.0535714285714285,3.607142857142857,47,Mid,early type,1
gaze_log_20250629_120012.csv,2,0.1250749826431274,0.1527400016784668,1,0,1,55.24078011512756,0.0,0,16,0.0,0.0,4.5,46,Mid,uniform,0
gaze_log_20250628_165654.csv,3,0.1249797344207763,0.2085297107696533,0,1,2,16.772755026817322,4.328024983406067,0,13,0.0,0.0,2.0,24,Low,late type,0
gaze_log_20250627_143143.csv,23,0.1242791362430738,0.3466200828552246,11,4,8,2.800645448944785,2.088732129047695,11,38,0.0869565217391304,0.0453686200378071,3.869565217391304,54,Mid,early type,1
gaze_log_20250627_120221.csv,74,0.142247064693554,0.6110100746154785,34,15,25,0.9275354783828944,0.7325311995576484,71,300,0.0945945945945946,0.0038349159970781,3.108108108108108,67,Mid,early type,2
gaze_log_20250628_103843.csv,46,0.1402813196182251,0.4997801780700683,10,16,20,1.611524661382039,1.438983773361934,37,98,0.108695652173913,0.0212665406427221,3.782608695652174,59,Mid,late type,2
gaze_log_20250627_114436.csv,37,0.1370686582616857,0.4442698955535888,14,7,16,1.876281393898858,1.4144008052515753,25,80,0.1081081081081081,0.0350620891161431,3.324324324324324,49,Mid,late type,2
